"","Duration","views_2_hours","hog_666","hog_673","hog_676","hog_678","hog_855","cnn_10","cnn_12","cnn_19","cnn_89","pct_nonzero_pixels","doc2vec_11","doc2vec_15","punc_num_..8","num_words","num_stopwords","num_uppercase_chars","Num_Subscribers_Base_low_mid","Num_Subscribers_Base_mid_high","Num_Views_Base_mid_high","avg_growth_low","avg_growth_low_mid","avg_growth_mid_high","count_vids_low","count_vids_low_mid","count_vids_mid_high","growth_2_6"
"5257",1457,21336,0.218429077,0.136647594,0.201643719,0.143265556,0.035920315,2.4991324,6.807539,15.149513,3.2690997,0.743177083,-1.238679409,-0.851626754,0,16,8,6,0,0,0,0,0,1,1,0,0,2.498312711
"5258",72,460,0.012976817,0.004768209,0.182044346,0.072232886,0.080358749,3.113041,0.70096797,9.2935095,4.622195,0.77330054,0.819862425,-0.788336575,0,11,2,6,0,0,1,0,0,0,0,0,0,3.495652174
"5259",43,2251,0.25508292,0.078055493,0.02321584,0.077403861,0.018291146,2.4492688,2.8421645,10.324742,3.0782168,0.764571759,0.55652678,-1.074893951,0,11,1,9,0,0,0,1,0,0,0,0,0,1.160817414
"5260",1234,109368,0.185880721,0.074950123,0.056496981,0.24684005,0.237782621,2.4357414,4.756824,10.258885,3.038059,0.694982639,1.004614353,0.018801671,0,9,0,8,0,0,0,0,1,0,0,1,0,1.514547217
"5261",92,123,0,0.10924162,0.104656583,0.192090733,0.172624658,1.3677001,0.41433245,4.5188155,3.250631,0.764367284,0.704727352,-1.217134714,0,10,1,2,0,0,1,0,0,0,0,0,0,7.634146341
"5262",460,277,0.189463685,0.228529221,0.074826103,0.04494572,0.320442216,0,0,16.289415,4.9993906,0.922748843,-0.684990227,0.612184405,0,9,1,4,0,0,1,0,0,0,0,0,0,4.093862816
"5263",44,243,0,0.006040948,0.007246377,0.07290758,0.145564739,1.283316,2.3997655,4.609654,1.3781954,0.768840664,1.054177403,-0.824107528,0,8,1,3,0,0,0,0,0,0,0,0,0,2.16872428
"5264",264,3096,0.073080304,0.049941752,0.024843331,0.295734077,0.007814311,1.5195402,0,4.311479,2.4048545,0.756705247,-0.207076639,-0.453949928,0,14,3,11,1,0,1,0,0,0,0,0,0,6.196382429
"5265",377,34280,0.006749128,0.167467074,0.00506466,0.23980938,0.026985046,2.1191006,3.587956,5.4142723,2.058698,0.746246142,0.742057323,0.018536422,0,7,4,7,1,0,0,0,1,0,0,0,1,1.192502917
"5266",394,1624,0.142724758,0.10136605,0.162946398,0.232553742,0.267717422,2.0511558,2.5664625,6.4683466,1.9371175,0.759367284,0.491196096,-0.862796128,0,13,4,8,1,0,1,0,0,0,0,0,0,3.694581281
"5267",160,151,0.239433791,0.230288125,0.144176126,0.006212338,0.066718681,1.9710811,0.6383935,9.053617,4.1877947,0.832849151,-0.39901948,-0.586669087,0,14,6,2,0,0,1,0,0,0,0,0,0,5.205298013
"5268",659,14520,0.052276833,0.298289961,0.072282212,0.054674252,0.252997488,1.5500335,2.9094677,2.952293,0.82503843,0.729008488,-0.32152009,-0.836955845,0,15,6,12,0,1,1,0,0,0,0,0,1,2.030578512
"5269",3746,3429,0.083274949,0.06812969,0.291200643,0.096021346,0.082194055,3.5134747,2.4351275,9.114801,4.8223577,0.770185185,-0.850120902,-0.839649498,0,20,2,15,0,0,0,0,0,0,0,1,0,8.341498979
"5270",86,8016,0.036031121,0.076139887,0.270376459,0.270376459,0.014448082,2.0961099,1.9961363,6.6279454,2.2854202,0.764085648,-1.182110429,-0.991273642,1,15,2,12,0,0,0,0,0,0,0,0,0,3.789795409
"5271",186,11952,0.180027228,0.075074786,0.20846224,0.164000559,0.062844023,1.8235272,4.177893,13.436845,4.1053557,0.764741512,1.069452047,-1.219445467,0,12,1,11,0,0,0,0,0,0,0,0,0,2.896670013
"5272",392,560,0.169605942,0.232546714,0.058404825,0.309126058,0.0625287,4.166259,0.6428645,7.978928,4.764603,0.770385802,0.444666475,0.480376571,0,14,1,5,1,0,1,0,0,0,0,0,0,9.564285714
"5273",492,8528,0.059428413,0.082919745,0.066235159,0.13233337,0.232374699,0,3.5340307,6.9716454,0.8945454,0.762453704,1.004173279,-1.519473553,0,14,2,7,1,0,1,0,0,0,0,0,0,4.711186679
"5274",32,2260,0.019293364,0.039494017,0.184702126,0.22152513,0.02903505,2.16335,3.0308394,7.2392473,2.3291416,0.765040509,-0.35184139,-0.818046093,0,8,1,7,1,0,1,0,1,0,0,1,0,0.459292035
"5275",242,931,0.126539103,0.090779977,0,0.197321125,0.081077861,1.6626805,1.6773689,10.063497,4.0205894,0.747474923,-0.002941868,-1.653406262,0,12,4,5,0,0,1,0,0,0,0,0,0,2.068743287
"5276",140,127,0.009969622,0.039552121,0.056158479,0.096841814,0.086750236,1.570992,0,9.093795,3.0119736,0.76494213,0.919972658,0.028732199,0,9,2,2,0,0,1,0,0,0,0,0,0,2.708661417
"5277",139,369,0.12155088,0.212114138,0.227047348,0.089431683,0.048364931,1.8964463,0,16.080183,9.047816,0.768371914,0.533060491,-0.80369556,0,9,2,6,0,0,1,0,0,0,0,0,0,8.639566396
"5278",533,8442,0.166363108,0.050551411,0.002752564,0.009672566,0.100601756,2.8118277,1.8601366,10.379135,4.879387,0.75939429,0.390211135,-0.521728456,0,11,0,9,0,0,1,0,0,0,0,0,0,4.946695096
"5279",77,380,0.049963763,0,0.055926202,0.122795404,0,1.8639148,0,8.784501,3.178266,0.768034336,0.478075266,-0.633662343,0,10,2,10,0,0,1,0,0,0,0,0,0,8.118421053
"5280",35521,443853,0.132524415,0.118033196,0.179917457,0.160840892,0,0,1.7136024,1.57193,0.28543836,0.773991127,0.953829944,-0.725122392,0,18,2,15,0,1,1,0,1,0,1,0,0,0.102901186
"5281",809,100737,0.052120151,0.137888242,0.134092152,0.184497017,0.284045169,2.0006545,3.3032126,5.9287605,1.6764461,0.745719522,0.681578875,-0.409015089,0,11,3,61,0,0,1,1,0,0,0,0,1,0.324756544
"5282",613,492859,0.141938487,0.100767898,0.196234832,0.287363175,0.001352424,1.869351,1.9498799,4.3711805,2.2381637,0.752739198,1.233988285,-1.59385252,0,8,4,8,0,0,1,0,0,0,1,0,0,9.088224015
"5283",405,22872,0.011971737,0.050065244,0.073583016,0.051147655,0.280762992,0.8675567,4.04965,6.2149057,2.5230038,0.73183642,-0.236639053,-1.112518311,0,13,4,6,0,1,0,0,1,0,0,1,0,1.318599161
"5284",35,808,0,0,0,0,0,1.8133148,4.0611157,8.9790125,2.8658378,0.244483025,-0.936278403,-0.267581224,0,16,7,5,0,0,0,0,0,0,0,0,0,0.858910891
"5285",438,21169,0.007335364,0.090622293,0.219313333,0.29685684,0.048351671,2.385625,5.6119766,7.6727653,2.1781776,0.70970679,-0.657712877,-1.182651401,0,10,2,9,0,0,0,1,0,0,1,0,0,4.72e-05
"5286",262,310,0.201327522,0.145780043,0.06560712,0.296948417,0.009816631,3.2506757,3.8981476,10.51741,3.482819,0.766396605,-0.373971909,-0.649183929,0,19,9,11,1,0,1,0,0,0,0,0,0,5.129032258
"5287",33,2776,0.048656341,0.044229271,0.026120689,0.171248125,0.039177769,2.58949,5.7755575,9.181888,2.2687452,0.771527778,1.045290232,-0.085726336,0,8,4,8,0,0,0,1,0,0,0,0,0,0.613832853
"5288",72,206,0.167443416,0.009206599,0.004826284,0.126086941,0.22342845,3.1977806,1.9028277,10.531567,4.7236423,0.761684028,0.880603433,-0.317851216,0,6,1,2,0,0,1,0,0,0,0,0,0,4.058252427
"5289",75,883,0.073875803,0.144106711,0.068148482,0.173173572,0.229219966,3.0433207,2.1609247,13.814979,5.9464316,0.771099537,-0.290656388,-0.73331517,0,11,1,8,0,0,1,0,0,0,0,0,0,1.966024915
"5290",36,312,0.017757862,0.006930629,0.031344778,0.073730171,0,3.717402,4.513527,15.443072,5.704237,0.68859375,1.150030136,0.702575505,0,8,1,9,0,0,1,0,0,0,0,0,0,9.166666667
"5291",535,15309,0.126588214,0.050652561,0.002756161,0.009685206,0,3.6500254,2.1552474,15.07533,6.738367,0.758288966,0.256301075,-0.153489962,0,7,0,3,0,0,1,0,0,0,0,0,0,8.796786204
"5292",677,2590,0.138067197,0.034381698,0.078798474,0.217823409,0.195375928,1.5652267,2.4341998,7.0799026,1.660844,0.755746528,-0.090268232,0.076703869,0,7,1,5,0,0,0,0,0,0,0,0,0,2.784942085
"5293",148,17440,0.186859339,0.129938903,0.013182536,0.23706236,0.121228865,1.7029533,3.936686,10.636251,2.6814752,0.759963349,0.206216305,-0.210542753,0,9,0,8,0,0,0,0,0,0,0,0,0,3.244552752
"5294",433,2640,0.015336717,0,0.065568808,0.22041298,0.060396608,4.5972214,3.4667892,13.509359,6.173366,0.762388117,1.153303504,-1.242126822,0,19,4,12,1,0,1,0,0,0,0,0,0,5.582954545
"5295",111,107,0.346193805,0.049432192,0.063797176,0.200052675,0.141540159,2.561863,0.25936297,12.800835,5.7670803,0.768169367,1.094648957,-0.297810018,0,11,1,7,0,0,1,0,0,0,0,0,0,2.551401869
"5296",555,1179,0.067322719,0.065174485,0.038310355,0.182153753,0,1.8241596,0,11.601575,4.8871717,0.731514275,0.915080428,-0.029707227,0,9,3,1,0,0,1,0,0,0,0,0,0,3.731976251
"5297",65,7990,0.257946006,0.10813372,0.020856434,0.21322813,0.067745401,1.8383479,3.0477142,2.012922,1.0137308,0.776228781,-1.079967976,-1.105281234,0,11,1,11,0,1,1,0,1,0,0,0,0,0.611889862
"5298",87,336,0.07343719,0.065964152,0.122690101,0.244570324,0.20039037,1.4356163,1.5497066,9.450603,3.6675107,0.762255015,-0.56389606,-1.003852367,0,16,3,10,0,0,1,0,0,0,0,0,0,3.994047619
"5299",140,220,0.031117069,0.123838105,0.102261484,0.28552668,0.153455154,4.544181,0,10.792665,6.8889217,0.765281636,-0.086492755,-0.189925641,0,13,1,3,0,0,1,0,0,0,0,0,0,5.781818182
"5300",83,93,0.034868329,0.230999365,0.015951774,0.201790715,0.02838781,2.4130037,0,11.164915,4.75424,0.769623843,1.179326415,-0.620589495,0,11,3,4,0,0,1,0,0,0,0,0,0,4.860215054
"5301",423,3186,0.129576067,0.091561572,0.092698561,0.285893769,0.116368443,4.1020455,1.8411007,9.441225,6.830433,0.749021991,1.095406651,-0.97094214,0,15,4,9,1,0,1,0,0,0,0,0,0,8.776836158
"5302",79,139,0,0.056214168,0.108474541,0.178880051,0.016016337,1.5807033,0.2661645,7.712637,3.547249,0.759293981,1.464327812,0.519047797,0,10,3,4,0,0,1,0,0,0,0,0,0,4.366906475
"5303",205,360,0.04701426,0.050471885,0.042923665,0.078729805,0,2.9153743,0.30148062,11.790138,5.619484,0.705181327,0.476293892,-0.376582652,0,7,0,6,0,0,1,0,0,0,0,0,0,5.377777778
"5304",193,8950,0.018223729,0.073031011,0.23376025,0.251631012,0.114119709,0.04560343,2.0333967,3.305476,0,0.755788966,1.21755743,0.528100669,0,15,5,10,0,0,0,0,0,0,0,0,0,2.174860335
"5305",194,4977,0.321832121,0.053751303,0.097729767,0.248181293,0,1.9661292,3.156886,9.635403,3.4655256,0.765173611,-0.456629068,0.278169662,0,5,3,5,0,0,0,0,0,0,0,0,0,2.664858348
"5306",433,2655,0.044829175,0.243233787,0.084100999,0.162898436,0.244614581,4.1509795,1.871762,10.141526,5.196735,0.764048997,-0.378451377,0.560365856,0,15,3,9,1,0,1,0,0,0,0,0,0,8.195480226
"5307",3107,2414,0.078123547,0.054660102,0.054955576,0.028391534,0.006619814,2.834633,5.3820143,13.175855,3.388303,0.768308256,0.149457023,-1.994322062,0,8,2,8,1,0,0,0,1,0,0,0,1,3.523612262
"5308",57,204,0.196913907,0.144585156,0.01946167,0.156480629,0.306574505,1.854845,1.7990555,7.6099873,3.2056792,0.924888117,0.982725978,-0.451380432,0,10,3,3,0,0,1,0,0,0,0,0,0,5.475490196
"5309",7796,85660,0.119487735,0.077862543,0.087918534,0.193087546,0.002805716,2.903709,3.7889652,8.13994,2.8589604,0.621541281,0.576026559,0.039361995,0,7,0,31,0,1,1,1,0,0,0,0,0,0.310016344
"5310",81,1270,0.063127882,0.0392469,0.111882505,0.365170876,0.040429755,1.4775914,0,7.829709,3.692448,0.75755787,0.889278889,-0.873367965,0,8,1,7,0,0,1,0,0,0,0,0,0,2.751181102
"5311",675,3272,0.054339077,0.059968117,0.096842277,0.24549102,0.08599996,2.1583252,5.0787997,8.027472,2.152898,0.758099923,0.107970633,0.408699989,0,13,3,11,0,1,1,0,1,0,0,1,0,1.585268949
"5312",308,912,0.345113487,0.136373268,0.183729371,0.134487727,0.083784422,2.8743758,3.523461,7.8754053,2.8154135,0.754324846,0.807674229,0.360399187,0,10,2,11,1,0,1,0,0,0,0,0,0,4.365131579
"5313",101,190,0.10554218,0.08141749,0.107818384,0.10246587,0.043130768,1.8639148,0,8.784501,3.178266,0.764797454,1.197457194,-0.7125054,0,14,2,6,0,0,1,0,0,0,0,0,0,6.378947368
"5314",164,69728,0.113413078,0.036479785,0.038291617,0.212955458,0.243314305,3.7482874,3.4401684,11.105798,4.531249,0.766643519,0.166339889,0.568925619,0,17,0,14,0,0,0,0,0,1,0,0,0,7.518887678
"5315",746,66416,0.046681048,0.094442458,0.036855788,0.302226258,0,0.6765623,0.932726,4.979843,2.0902855,0.770754244,-0.207445532,-0.451009512,0,8,4,7,0,1,1,0,0,0,0,0,1,2.565767285
"5316",238,57222,0.10989089,0.03617811,0.267688272,0.040159712,0.036531196,1.0165976,4.5970783,6.241137,1.3357024,0.752627315,1.028074026,0.239024088,0,10,2,31,0,1,0,1,0,0,0,0,0,0.735136835
"5317",688,13905,0.024426599,0.021329126,0.051994261,0.210501977,0.07057784,2.4075925,2.674909,5.704677,2.2203424,0.764494599,0.659288168,-0.50911808,0,8,2,8,0,1,1,0,0,1,0,1,0,1.652211435
"5318",343,3520,0.126538606,0.073030809,0.059013414,0.187965164,0.191148879,6.1674147,2.097245,10.319032,6.5934076,0.758317901,-0.028460255,-1.247243881,0,14,7,6,1,0,1,0,0,0,0,0,0,4.957670455
"5319",607,63135,0.098005508,0.029158895,0.021592722,0.294403367,0.016834247,1.5734538,2.9772282,5.3447566,1.2389115,0.746900077,0.818739831,0.141803458,1,10,0,34,0,1,1,1,0,0,0,1,0,0.789736279
"5320",52,240,0.171903713,0.147666678,0.077407487,0.048368818,0.280694047,1.9583839,3.5366342,7.7016287,2.8487613,0.917309028,0.21499379,-0.745241284,0,9,1,6,0,0,1,0,0,0,0,0,0,1.441666667
"5321",569,10399,0.094161863,0.136013582,0.037042914,0.307992691,0.171948633,2.6123974,2.6583273,6.622242,2.5036538,0.765520833,0.313279867,-0.251062423,0,11,1,30,0,1,1,0,0,0,0,0,0,5.265890951
"5322",63,4658,0.171031634,0.126421449,0.077618223,0.147120108,0.150382405,1.65339,0,11.52808,5.6342893,0.770484182,1.252626777,-0.232671678,0,11,1,8,0,0,1,0,0,0,0,0,0,3.751395449
"5323",293,393,0.094759508,0.082605242,0.094383508,0.434978619,0.00390065,3.1574168,3.1581712,7.818881,3.6866047,0.765738812,0.857766092,-0.268100262,0,14,5,4,1,0,1,0,0,0,0,0,0,6.849872774
"5324",222,5733,0.025919084,0.113228491,0.122146215,0.286675588,0.19192376,2.0921834,3.4154358,7.698606,2.2630723,0.758937114,0.906375885,-0.114604339,0,16,2,12,0,0,0,0,0,0,1,0,0,8.918367347
"5325",1475,2040,0.0020329,0.016988812,0.078857996,0.008653578,0.218469702,2.7026238,5.538871,8.994546,1.8765988,0.758119213,0.779849946,-0.719877064,0,12,0,10,0,1,1,0,0,0,0,0,0,1.797058824
"5326",383,784,0,0,0,0,0,3.5304346,4.6459346,4.4563184,1.5961821,0.0921875,0.29514423,-1.328248978,0,11,2,5,1,0,0,0,0,1,0,0,0,0.792091837
"5327",82,310,0.193434003,0.092560026,0.151487133,0.201508144,0.14669747,2.6729538,3.484873,6.8903375,2.343856,0.676898148,0.228090599,-0.670346379,0,10,3,7,0,0,0,0,0,0,0,0,0,5.351612903
"5328",352,2997,0.029356945,0.01239892,0.172117665,0.324293472,0.255067078,4.4078217,4.0048122,11.308314,5.0847883,0.76804784,1.158898473,-0.357378125,0,18,4,10,1,0,1,0,0,0,0,0,0,5.073073073
"5329",199,139,0.032979867,0.135819856,0.001238585,0.123142977,0.154952432,1.7896165,0.55125546,8.156036,4.227724,0.771315586,0.389202207,-0.441040725,0,11,3,2,0,0,1,0,0,0,0,0,0,5.575539568
"5330",2456,266450,0.004560083,0.007936024,0.032119288,0.065832291,0.130279427,1.0899636,3.1545272,5.8818045,1.5229473,0.759538966,0.198907092,-0.420302361,0,10,2,21,0,0,0,1,0,0,0,0,1,0.728016513
"5331",7922,591012,0.01122477,0.062372729,0.070115499,0.107335019,0.065307548,4.691938,6.0386543,9.484496,3.9158945,0.75056713,0.219978586,0.063590653,0,5,0,27,0,0,0,1,0,0,0,0,1,0.366703214
"5332",549,66892,0.050717971,0,0.001840853,0.079180358,0.005122078,1.308714,3.6215045,3.8321505,0.68356436,0.692447917,0.663328767,-0.306878775,0,8,0,32,0,1,0,1,0,0,0,0,1,0.785116307
"5333",213,2037,0.237895225,0.283301438,0.136453357,0.099704718,0.100140323,3.8758276,1.0095482,4.7605386,4.340473,0.768904321,1.136016726,1.017996192,0,16,6,8,1,0,1,0,0,0,0,0,0,5.381443299
"5334",640,23770,0.089121736,0.12506105,0.130580119,0.239201097,0.020706883,2.9823198,1.7897624,7.5738416,4.2740326,0.726080247,0.301709741,-0.765405834,0,13,1,18,0,0,0,0,0,0,0,0,0,5.663567522
"5335",603,23989,0.132959837,0.091452873,0.137300881,0.206041407,0.088294715,3.9917936,1.9162709,8.601092,4.8939533,0.738682485,-0.060696222,-0.478267133,0,11,2,9,0,1,1,0,0,0,0,0,1,5.464212764
"5336",36,2214,0.363603164,0.075426565,0.048405989,0.08021566,0,2.0358617,3.561798,12.132205,4.261282,0.72929591,0.051740199,-0.765458047,0,10,1,4,0,0,1,0,0,0,0,0,0,2.223577236
"5337",402,2889,0.019197088,0.042199853,0.061571952,0.118323467,0.272040336,3.1961706,3.2686267,8.355245,3.905711,0.768773148,0.093445271,0.017759167,0,11,3,6,1,0,1,0,0,0,0,0,0,9.773624091
"5338",2424,1225,0.042598766,0.027452994,0.024709976,0.339663856,0.148568355,0.4996106,0.23774241,2.4049644,1.5130872,0.749820602,0.5626477,0.154333979,0,6,1,7,1,0,0,0,0,1,0,0,0,3.455510204
"5339",103,222,0.061286641,0.093639693,0.097101421,0.18966919,0.159370316,2.9817843,2.1668234,13.979629,6.2899346,0.76449267,1.598426104,-1.224609852,0,10,3,5,0,0,1,0,0,0,0,0,0,7.310810811
"5340",88,777,0.013479801,0.011998859,0,0.094995996,0.003559503,4.7054844,4.7539535,14.852624,5.960924,0.764903549,0.707553327,-0.221079573,0,10,3,1,0,0,0,0,0,0,0,0,0,7.109395109
"5341",357,2232,0.069171301,0.062460714,0.069578576,0.198238487,0.159033028,1.209998,3.0831637,7.894056,1.6873745,0.772326389,0.498643905,0.304794788,0,16,6,11,1,0,1,0,0,0,0,0,0,3.727598566
"5342",378,2464,0.209132185,0.143141869,0.058465345,0.292386237,0.067384447,0.76209587,3.0411825,4.7907314,0.5864822,0.758653549,-0.168967426,-1.218548179,0,16,6,6,1,0,1,0,0,0,0,0,0,2.505681818
"5343",81,357,0.09633121,0,0.146005075,0,0.331699517,2.78077,0.20979129,9.007485,5.062783,0.657717978,0.686844885,-1.686667323,0,13,3,8,0,0,1,0,0,0,0,0,0,5.792717087
"5344",309,488,0.221327565,0.047072166,0.172787611,0.149484946,0.039140457,0.21045603,3.090258,5.088619,0.44237608,0.767658179,1.177315712,0.029853689,0,11,2,10,1,0,1,0,0,0,0,0,0,4.102459016
"5345",413,261,0,0,0,0,0,4.3716273,2.5505333,10.820848,5.233736,0.158724923,1.677358985,2.796093702,0,16,2,13,1,0,0,0,0,1,0,0,0,5.827586207
"5346",239,7917,0.198401736,0.066155349,0.127412515,0.133131554,0.25224434,1.2417849,5.4727955,11.349108,1.9051588,0.752037037,-0.201468736,0.1373761,0,10,0,8,1,0,0,0,0,1,0,1,0,2.272325376
"5347",385,48480,0.175362629,0.099110499,0.076515853,0.263620034,0.016198699,2.697023,3.9397264,14.651326,5.2002077,0.616940586,-0.14612928,-0.205865204,0,9,0,6,0,0,0,0,0,0,0,0,0,2.19410066
"5348",181,58059,0.119955982,0,0.033396353,0.064166028,0.030489833,3.4290552,3.5727804,9.022861,3.668636,0.754481096,0.713536203,-0.240246549,0,15,0,21,0,0,0,0,0,1,0,0,0,1.868237483
"5349",83,178,0,0,0,0.33442453,0.171979851,1.7645448,0,8.763255,2.8752139,0.773942901,0.052882452,-1.558957696,0,11,2,2,0,0,1,0,0,0,0,0,0,4.084269663
"5350",84,183,0.013655617,0.013964106,0.007568833,0.004971039,0.147880154,2.1121998,2.3162782,8.692529,3.912799,0.763815586,1.645470142,0.227071837,0,12,4,5,0,0,1,0,0,0,0,0,0,8.131147541
"5351",2232,14446,0.282852383,0.049929242,0.034239647,0.195008716,0,1.1571056,4.0807834,7.621947,3.2231307,0.710052083,0.737630844,0.213129625,0,11,2,23,0,1,0,1,0,0,0,0,0,1.21784577
"5352",248,2130,0.243027724,0.113171985,0.034991109,0.287635045,0.124523312,1.4937075,3.464163,4.5634174,0.97946995,0.763657407,0.110707998,-1.173137546,0,17,4,13,1,0,1,0,0,0,0,0,0,3.226760563
"5353",425,4077,0.230842142,0.219355531,0.19652723,0.253699255,0.007874336,2.6789536,1.2509426,5.1836996,2.7708762,0.765588349,1.960738659,-1.456323266,0,15,1,15,1,0,1,0,0,0,0,0,0,8.356144224
"5354",105,1215,0,0,0,0,0.082990158,2.8774467,6.553931,7.3888984,1.6280982,0.084508102,0.483122408,0.865619838,0,3,0,5,0,0,0,0,0,0,0,0,0,0.353909465
"5355",533,5200,0.010663154,0.285253229,0.020613982,0.102245633,0,3.092308,5.0065656,9.5757265,3.287504,0.775900849,-0.053710129,0.467322618,0,3,0,3,1,0,0,0,1,0,1,0,0,0.839807692
"5356",182,2210,0.191853334,0.099817009,0.083085838,0.186736986,0.042550366,2.7573178,4.634776,12.177571,3.868759,0.757077546,0.059790265,-0.497406512,0,13,4,6,1,0,1,0,0,0,0,0,0,4.07239819
"5357",78,3016,0.211383781,0.081032449,0.213442818,0.168367724,0.123881825,3.4280581,1.7421397,16.543308,6.709565,0.338396991,-0.085307121,-1.225973725,0,13,1,8,0,0,0,0,0,0,0,0,0,3.351458886
"5358",420,950,0.186571012,0.204013544,0.240788448,0.060246652,0.055436592,0.56011033,3.096047,8.518304,1.7021406,0.701494985,1.057270288,-0.768538117,0,17,3,9,1,0,1,0,0,0,0,0,0,4.350526316
"5359",695,4000,0.110148699,0.247770685,0.058779785,0.247770685,0.229998666,2.739045,5.3238707,12.503014,3.9754412,0.768304398,0.243396118,-0.447248071,0,12,4,8,1,0,1,0,0,0,0,0,0,4.2715
"5360",119,137,0.060078437,0.076890319,0.129082948,0.148498006,0.026594537,2.5486896,2.0707707,11.282906,4.4320135,0.761664738,0.402775854,-1.234500527,0,10,2,6,0,0,1,0,0,0,0,0,0,5.240875912
"5361",214,13041,0.186799212,0.128307077,0.013245673,0.248835743,0.207373225,2.7096725,3.0300019,10.102877,3.83852,0.742623457,-0.231106266,-1.118196964,0,14,3,6,0,0,0,0,0,0,0,0,0,3.197530864
"5362",410,760,0.070535665,0.241364361,0.241364361,0.107526924,0.142026382,6.4672155,0,5.8997965,7.940025,0.756417824,1.832171798,-1.187944174,0,17,4,11,1,0,1,0,0,0,0,0,0,9.206578947
"5363",189,22596,0.06207178,0.089696754,0.054721766,0.253313854,0.245136989,2.0432115,4.385138,11.005587,2.4268668,0.726903935,0.103870951,-0.986146092,0,10,0,5,0,0,0,0,0,0,0,0,0,4.364445035
"5364",191,35880,0.048126276,0.09244382,0.053215607,0.250185838,0.033483852,3.5343523,2.45686,6.5566387,4.08776,0.750889275,1.031443715,-1.530396461,0,11,1,6,0,0,0,0,0,0,0,0,0,5.653874025
"5365",156,2555,0.073524902,0.038165112,0.076513937,0.058936054,0.0939801,1.6292237,4.274942,9.590574,2.201268,0.736222994,0.720027804,0.151484102,0,6,2,8,1,0,0,0,1,0,0,0,1,2.293542074
"5366",539,15246,0.051331117,0.040074878,0.008012302,0.234252413,0.030312896,1.8839496,4.980866,4.8550506,0.9144083,0.732804784,0.418182015,-0.488133579,0,9,0,7,1,0,0,0,1,0,0,1,0,1.242621015
"5367",257,7730,0.083609035,0.076136708,0.083715889,0.246498827,0.153195811,4.2115755,3.4569623,17.374538,7.1939178,0.67880787,0.61467278,-0.628713667,0,11,1,10,0,0,1,0,0,0,0,0,0,6.610090556
"5368",334,289,0.224432662,0.007524446,0.363841147,0.186334811,0.002120126,5.7905455,6.044018,15.650063,6.819252,0.770414738,0.0582848,0.905352831,0,10,1,11,1,0,1,0,0,0,0,0,0,8.069204152
"5369",130,14922,0.129924751,0.069781875,0.185049055,0.213687759,0.055613768,1.9018017,4.545567,14.230245,3.338769,0.755675154,1.873342991,-2.355854273,0,12,1,11,0,0,0,0,0,0,0,0,0,2.563061252
"5370",94,296,0,0,0,0,0.191879907,1.5470613,0,10.590804,4.507675,0.762123843,-0.618094742,0.079669304,0,9,2,6,0,0,1,0,0,0,0,0,0,8.010135135
"5371",296,13860,0.000992307,0.111061235,0.052865379,0.234260217,0,2.2670388,4.47799,9.787646,2.917631,0.763269676,-0.000943579,-0.21482189,0,6,4,5,1,0,0,0,1,0,0,0,1,0.465367965
"5372",1231,276137,0.034812533,0.066798114,0.266441167,0.173593812,0.006652297,1.6326159,5.7187243,7.743944,1.3623965,0.764170525,1.116676211,0.628458858,1,10,0,37,0,0,0,1,0,0,0,0,1,0.648055132
"5373",324,2133,0.086697739,0.119649971,0.207282764,0.311547837,0.159760337,2.3343613,3.9266844,8.253415,3.310047,0.767262731,1.055148482,-0.178248972,0,18,7,7,1,0,1,0,0,0,0,0,0,5.417721519
"5374",608,4536,0.132569226,0.171706547,0,0.002703506,0.108245027,2.557917,4.2898507,12.49711,3.6942537,0.686921296,0.893703163,-0.387892276,0,8,2,8,1,0,1,0,1,0,0,0,0,2.287918871
"5375",542,2961,0.040410161,0.014363149,0.008220834,0.085754994,0.002539361,4.18993,3.9179282,11.602963,4.1580005,0.755405093,0.283056259,-0.024749452,0,8,0,7,0,0,0,0,0,0,0,0,0,7.955082742
"5376",49,798,0,0.056680976,0.092243821,0.092345727,0.16550064,1.7983979,0.45692348,5.493801,3.176098,0.761261574,0.818713605,-0.509783089,0,9,1,5,0,0,1,0,0,0,0,0,0,2.238095238
"5377",71,49658,0.116919335,0.196790626,0.057894053,0.133176912,0.264139744,3.182117,4.5055037,10.527204,3.6313262,0.736890432,0.675296605,0.208056509,0,9,2,7,0,1,0,1,0,0,0,0,0,0.611925571
"5378",783,12672,0.022260791,0.248406709,0.087978445,0.248406709,0.213851258,1.312102,3.1615732,6.8184757,1.7223592,0.76347608,-0.065752335,-0.480616033,0,10,3,9,0,0,0,0,0,1,0,1,0,1.208491162
"5379",286,592,0.288099288,0.130919165,0.076906316,0.233848283,0.026337843,3.2389789,1.095636,10.346942,5.8510475,0.74601659,-0.490208834,0.114514396,0,16,3,5,0,0,1,0,0,0,0,0,0,8.162162162
"5380",984,45520,0.052524159,0.079161242,0.077303224,0.210123496,0.131050967,1.923004,5.192401,6.160045,1.9109217,0.765707948,0.119295277,-0.375934124,0,10,4,41,0,0,1,1,0,0,0,0,1,0.513093146
"5381",89,288,0.069607324,0.324067693,0.03599297,0.152594641,0.122746002,1.3215526,0,9.517945,2.8577378,0.736790123,-0.49286449,-1.172909021,0,16,2,8,0,0,1,0,0,0,0,0,0,7.878472222
